tweet_date,account,ioc_type,ioc_value,type_of_attack,tweet_url,text,mb_status,mb_first_seen,mb_last_seen,signature,file_type,reporter,origin_country,first_report,time_difference,time_difference(sec),reference
2021-01-22 15:05:03+00:00,HeliosCert,hash,9056a0e1c867ff0ee30c7b7d8745e2824e7be8006d9ccc86c425891f4141d3ce,['malware'],1.352633379829805e+18,"Sample submitted
2021-01-22 15:05:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:115.78.132.45 
9056a0e1c867ff0ee30c7b7d8745e2824e7be8006d9ccc86c425891f4141d3ce

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-22 16:05:02+00:00,HeliosCert,hash,00b2d5913e956aba57cceace42ebc799d36f1a0bcaf22d9b5cffb77397277114,['malware'],1.3526484788040868e+18,"Sample submitted
2021-01-22 16:05:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:88.248.183.7 
00b2d5913e956aba57cceace42ebc799d36f1a0bcaf22d9b5cffb77397277114

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-22 16:05:03+00:00,HeliosCert,hash,730b3f1d947d8ad2e5cea6d53228f93aaceee51ce0ab346cc1f335fc25c2b5e4,['malware'],1.3526484813961748e+18,"Sample submitted
2021-01-22 16:05:03
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:181.225.41.131 
730b3f1d947d8ad2e5cea6d53228f93aaceee51ce0ab346cc1f335fc25c2b5e4

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-22 16:20:02+00:00,HeliosCert,hash,ff453f5c32018b6168a50594900ebbf82e04b83dafa7ebc4993fd941c032471a,['malware'],1.352652251672826e+18,"Sample submitted
2021-01-22 16:20:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:124.107.91.229 
ff453f5c32018b6168a50594900ebbf82e04b83dafa7ebc4993fd941c032471a

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-22 16:45:02+00:00,HeliosCert,hash,3465b684717694ed20fab272a6f67f7f04e462d42e640a19383ee81230a3a37b,['malware'],1.352658544693293e+18,"Sample submitted
2021-01-22 16:45:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:5.25.146.185 
3465b684717694ed20fab272a6f67f7f04e462d42e640a19383ee81230a3a37b

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-22 17:05:02+00:00,HeliosCert,hash,21af632b9c48713a2f07b279dfb4234d9c8333946d6c6d45c420b1ad2c8833ba,['malware'],1.3526635770234388e+18,"Sample submitted
2021-01-22 17:05:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:103.10.64.14 
21af632b9c48713a2f07b279dfb4234d9c8333946d6c6d45c420b1ad2c8833ba

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-22 17:30:02+00:00,HeliosCert,hash,20284081582c310aa56b16aa8fccef2d140899d7a8b16e13ad6d787d13c84b15,['malware'],1.352669867384529e+18,"Sample submitted
2021-01-22 17:30:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:201.186.236.60 
20284081582c310aa56b16aa8fccef2d140899d7a8b16e13ad6d787d13c84b15

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-22 17:40:02+00:00,HeliosCert,hash,b26fffe0f960b9a17586976d625a32d746002b487e20407b7acfb383cb9fcb4a,['malware'],1.3526723826459238e+18,"Sample submitted
2021-01-22 17:40:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:192.141.16.140 
b26fffe0f960b9a17586976d625a32d746002b487e20407b7acfb383cb9fcb4a

#malware #cyber #security",Malicious,2022-07-20 06:20:50,,WannaCry,dll,openctibr,,Twitter,"543 days, 12:40:48",46960848.0,
2021-01-22 17:40:02+00:00,HeliosCert,hash,a5566a5e55d17b971119f08be870bd834f75f239b4b793269eceed187df87f6c,['malware'],1.3526723848437228e+18,"Sample submitted
2021-01-22 17:40:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:190.202.0.234 
a5566a5e55d17b971119f08be870bd834f75f239b4b793269eceed187df87f6c

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-22 17:50:02+00:00,HeliosCert,hash,1db436aeeb39365825938f1ee4096afee3b6f4fc7a6e4f4f43164ee9ddea58c3,['malware'],1.3526748998448046e+18,"Sample submitted
2021-01-22 17:50:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:41.33.183.196 
1db436aeeb39365825938f1ee4096afee3b6f4fc7a6e4f4f43164ee9ddea58c3

#malware #cyber #security",Malicious,2022-07-20 04:14:21,,WannaCry,dll,openctibr,,Twitter,"543 days, 10:24:19",46952659.0,
2021-01-22 18:35:02+00:00,HeliosCert,hash,de5dc9a2fcb928b15f0ad07129dfc658b92301a66873b999f50e21bdd537973a,['malware'],1.3526862241594204e+18,"Sample submitted
2021-01-22 18:35:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:219.91.232.58 
de5dc9a2fcb928b15f0ad07129dfc658b92301a66873b999f50e21bdd537973a

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-22 19:05:02+00:00,HeliosCert,hash,f17e7dd73ac7b8be591f920ab9aaa406764c5d7a8b059721a50b482360463e10,['malware'],1.3526937735333806e+18,"Sample submitted
2021-01-22 19:05:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:122.226.134.45 
f17e7dd73ac7b8be591f920ab9aaa406764c5d7a8b059721a50b482360463e10

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-22 19:15:03+00:00,HeliosCert,hash,80d30536242cb2e7407445a0f7c9151a0cb9bd15a97a308f9ef0cd28965cfcf6,['malware'],1.352696294171693e+18,"Sample submitted
2021-01-22 19:15:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:178.141.212.245 
80d30536242cb2e7407445a0f7c9151a0cb9bd15a97a308f9ef0cd28965cfcf6

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-22 19:30:03+00:00,HeliosCert,hash,52245423e826dff23188ab57a4d88f56e2d0fdf6dff45144deeab53156deb32f,['malware'],1.3527000688607232e+18,"Sample submitted
2021-01-22 19:30:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:200.148.81.201 
52245423e826dff23188ab57a4d88f56e2d0fdf6dff45144deeab53156deb32f

#malware #cyber #security",Malicious,2022-07-20 05:36:18,,WannaCry,dll,openctibr,,Twitter,"543 days, 10:06:15",46951575.0,
2021-01-22 20:00:02+00:00,HeliosCert,hash,0a14fc3db15c3d12044e2aaa8f06b808f517a5e431d1cc313d9b33ac7c2c8258,['malware'],1.352707617949438e+18,"Sample submitted
2021-01-22 20:00:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:201.210.74.101 
0a14fc3db15c3d12044e2aaa8f06b808f517a5e431d1cc313d9b33ac7c2c8258

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-22 20:50:02+00:00,HeliosCert,hash,5a8eaa04e8b1c2030d94cc7661d5b18241a7556193f6e96bc79dbc7ecd60cf5d,['malware'],1.3527202013940982e+18,"Sample submitted
2021-01-22 20:50:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:43.229.152.247 
5a8eaa04e8b1c2030d94cc7661d5b18241a7556193f6e96bc79dbc7ecd60cf5d

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-22 20:55:02+00:00,HeliosCert,hash,64e400e6cde02b341e315d382551b26937b6afbe6cfd972dd5b51022bac119d0,['malware'],1.3527214567660667e+18,"Sample submitted
2021-01-22 20:55:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:186.89.252.55 
64e400e6cde02b341e315d382551b26937b6afbe6cfd972dd5b51022bac119d0

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-22 22:30:01+00:00,HeliosCert,hash,2ac22d4a395b8c0260d21b2ba81dd795ca072deb34be0bbe1072e1a66dc7c1b1,['malware'],1.3527453629566812e+18,"Sample submitted
2021-01-22 22:30:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:113.23.49.234 
2ac22d4a395b8c0260d21b2ba81dd795ca072deb34be0bbe1072e1a66dc7c1b1

#malware #cyber #security",Malicious,2022-07-20 04:35:56,,WannaCry,dll,openctibr,,Twitter,"543 days, 6:05:55",46937155.0,
2021-01-22 22:40:02+00:00,HeliosCert,hash,2bc15f865363b9e2b756582e4dd38bc3cb31347d8b6f474586fbccc1364f099e,['malware'],1.3527478825464054e+18,"Sample submitted
2021-01-22 22:40:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:177.56.235.253 
2bc15f865363b9e2b756582e4dd38bc3cb31347d8b6f474586fbccc1364f099e

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-22 23:55:02+00:00,HeliosCert,hash,df82e129ebc13794220d2fea676b609e559bcce92123a6bef73b3298e58e51a3,['malware'],1.3527667562517012e+18,"Sample submitted
2021-01-22 23:55:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:78.191.174.207 
df82e129ebc13794220d2fea676b609e559bcce92123a6bef73b3298e58e51a3

#malware #cyber #security",Malicious,2022-07-20 07:20:02,,WannaCry,dll,openctibr,,Twitter,"543 days, 7:25:00",46941900.0,
2021-01-23 00:30:01+00:00,HeliosCert,hash,8f084476a0fd942dea72ddbd73f532232885de95a1ad2fd3e760a57b2e40cc42,['malware'],1.3527755619328942e+18,"Sample submitted
2021-01-23 00:30:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:36.80.104.200 
8f084476a0fd942dea72ddbd73f532232885de95a1ad2fd3e760a57b2e40cc42

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 00:55:02+00:00,HeliosCert,hash,8a08e15ebc7b6796bd993a408720cbb2c25acaae54d5c2ce0117d87c180cbf17,['malware'],1.352781856144556e+18,"Sample submitted
2021-01-23 00:55:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:149.56.247.73 
8a08e15ebc7b6796bd993a408720cbb2c25acaae54d5c2ce0117d87c180cbf17

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 01:50:03+00:00,HeliosCert,hash,870314b003311d9667548cc5b63331c26f3cc67a0f4ee2eae169702cef78ab2f,['malware'],1.352795699528786e+18,"Sample submitted
2021-01-23 01:50:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:122.116.0.90 
870314b003311d9667548cc5b63331c26f3cc67a0f4ee2eae169702cef78ab2f

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 02:10:02+00:00,HeliosCert,hash,b657555ffc9e0b99d6813c3b1b808232f32c7e33aa36efd7fbafcea42395b85c,['malware'],1.35280072788693e+18,"Sample submitted
2021-01-23 02:10:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:220.134.82.29 
b657555ffc9e0b99d6813c3b1b808232f32c7e33aa36efd7fbafcea42395b85c

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 02:35:02+00:00,HeliosCert,hash,0d94f982d33c4e02b830722d304d8fe719b1086cb68e38b57102672932b7e0f1,['malware'],1.3528070196910572e+18,"Sample submitted
2021-01-23 02:35:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:47.30.156.20 
0d94f982d33c4e02b830722d304d8fe719b1086cb68e38b57102672932b7e0f1

#malware #cyber #security",Malicious,2022-07-20 07:24:51,,WannaCry,dll,openctibr,,Twitter,"543 days, 4:49:49",46932589.0,
2021-01-23 03:04:09+00:00,_re_fox,hash,c8dba24e5550cbbea350776067d270db,['malware'],1.352814347706372e+18,"#malware COVID_19_Result.zip (c8dba24e5550cbbea350776067d270db)

Contains Document_Password.xml_;.lnk ( a9e1dde21d8ed9473aef11fb36421a9f)
which launches License.vbs (902d0d515a5a3b687e5e7fdc62bb6f58)

Comms to speedtestofwifi[.]com (104.26.14[.]17)

https://t.co/YNBuGlJ14y",Not Found,,,,,,,,,,
2021-01-23 03:04:09+00:00,_re_fox,hash,a9e1dde21d8ed9473aef11fb36421a9f,['malware'],1.352814347706372e+18,"#malware COVID_19_Result.zip (c8dba24e5550cbbea350776067d270db)

Contains Document_Password.xml_;.lnk ( a9e1dde21d8ed9473aef11fb36421a9f)
which launches License.vbs (902d0d515a5a3b687e5e7fdc62bb6f58)

Comms to speedtestofwifi[.]com (104.26.14[.]17)

https://t.co/YNBuGlJ14y",Not Found,,,,,,,,,,
2021-01-23 03:04:09+00:00,_re_fox,hash,902d0d515a5a3b687e5e7fdc62bb6f58,['malware'],1.352814347706372e+18,"#malware COVID_19_Result.zip (c8dba24e5550cbbea350776067d270db)

Contains Document_Password.xml_;.lnk ( a9e1dde21d8ed9473aef11fb36421a9f)
which launches License.vbs (902d0d515a5a3b687e5e7fdc62bb6f58)

Comms to speedtestofwifi[.]com (104.26.14[.]17)

https://t.co/YNBuGlJ14y",Not Found,,,,,,,,,,
2021-01-23 04:00:03+00:00,HeliosCert,hash,2fb904a9b152666bcca56d281ea495221e916e21b5a241a7b78e35ffa738deeb,['malware'],1.3528284148315054e+18,"Sample submitted
2021-01-23 04:00:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:202.131.246.250 
2fb904a9b152666bcca56d281ea495221e916e21b5a241a7b78e35ffa738deeb

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 04:15:02+00:00,HeliosCert,hash,2e88a0ff669193b5c6068190fdcb643c420b076af3b5e265ea8b0a389c571f42,['malware'],1.3528321881322906e+18,"Sample submitted
2021-01-23 04:15:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:178.184.226.87 
2e88a0ff669193b5c6068190fdcb643c420b076af3b5e265ea8b0a389c571f42

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 05:10:02+00:00,HeliosCert,hash,0cc73a8ff38ee47b7ca618b7591dd3e5b84a199b975c6ce8192dd6327099b701,['malware'],1.3528460284798484e+18,"Sample submitted
2021-01-23 05:10:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:187.142.151.41 
0cc73a8ff38ee47b7ca618b7591dd3e5b84a199b975c6ce8192dd6327099b701

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 05:30:02+00:00,HeliosCert,hash,24eb185b918fdc840b44b8c3a8cfcac21660359182edbf6cf9afa4cc7fbb3539,['malware'],1.352851062974255e+18,"Sample submitted
2021-01-23 05:30:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:186.93.49.49 
24eb185b918fdc840b44b8c3a8cfcac21660359182edbf6cf9afa4cc7fbb3539

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 06:35:01+00:00,HeliosCert,hash,b3227864c2c2822f1a4b1676fea556710fc4dc31199bc3e89e4d35d120d733ae,['malware'],1.3528674170856407e+18,"Sample submitted
2021-01-23 06:35:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:78.187.207.202 
b3227864c2c2822f1a4b1676fea556710fc4dc31199bc3e89e4d35d120d733ae

#malware #cyber #security",Malicious,2022-07-20 07:27:49,,WannaCry,dll,openctibr,,Twitter,"543 days, 0:52:48",46918368.0,
2021-01-23 07:05:02+00:00,HeliosCert,hash,5a9a809cdbce6d73071a95f13cb58e8e574724212dd661045c44fbb68761655e,['malware'],1.3528749700037304e+18,"Sample submitted
2021-01-23 07:05:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:139.5.19.52 
5a9a809cdbce6d73071a95f13cb58e8e574724212dd661045c44fbb68761655e

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 07:10:02+00:00,HeliosCert,hash,11e24edc086336a6d1ad0553997ead721448a19e2d79b8f06646cfde33ffc6f8,['malware'],1.3528762285675602e+18,"Sample submitted
2021-01-23 07:10:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:103.81.236.10 
11e24edc086336a6d1ad0553997ead721448a19e2d79b8f06646cfde33ffc6f8

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 07:20:02+00:00,HeliosCert,hash,ced11e13196bd8a087ff1b8ce3cfa08c0261fd98f78a24257b6e7bf7149920a5,['malware'],1.3528787447137812e+18,"Sample submitted
2021-01-23 07:20:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:120.50.17.126 
ced11e13196bd8a087ff1b8ce3cfa08c0261fd98f78a24257b6e7bf7149920a5

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 07:35:02+00:00,HeliosCert,hash,ee44c00d3278b4c3f57a46f26826a18fb9ca86125c177712e196d6c781830e93,['malware'],1.35288251803127e+18,"Sample submitted
2021-01-23 07:35:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:103.153.174.66 
ee44c00d3278b4c3f57a46f26826a18fb9ca86125c177712e196d6c781830e93

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 07:45:01+00:00,HeliosCert,hash,0e665ab2b0a1d700e9cc2c94022e9fb9ed7eb9ec8210c057bf938bc62eb95467,['malware'],1.3528850333302047e+18,"Sample submitted
2021-01-23 07:45:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:37.182.196.137 
0e665ab2b0a1d700e9cc2c94022e9fb9ed7eb9ec8210c057bf938bc62eb95467

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 07:50:02+00:00,HeliosCert,hash,3d6ab4488ea8786a564ddedc71a71643921a0a4a6401db00145a58d79989c4b4,['malware'],1.3528862943225733e+18,"Sample submitted
2021-01-23 07:50:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:179.27.73.34 
3d6ab4488ea8786a564ddedc71a71643921a0a4a6401db00145a58d79989c4b4

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 08:20:02+00:00,HeliosCert,hash,9e22184de3f6c9e01f23792c23dcb3505500017e82c9eb5c7d00e59a0a9540dd,['malware'],1.352893844346581e+18,"Sample submitted
2021-01-23 08:20:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:103.77.37.165 
9e22184de3f6c9e01f23792c23dcb3505500017e82c9eb5c7d00e59a0a9540dd

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 08:40:02+00:00,HeliosCert,hash,4e8adf22ad771ff0f918efbfdafb8fde19aa900a56051a36cb601a0a110c03ea,['malware'],1.352898875569414e+18,"Sample submitted
2021-01-23 08:40:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:1.52.127.153 
4e8adf22ad771ff0f918efbfdafb8fde19aa900a56051a36cb601a0a110c03ea

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 08:40:06+00:00,iamwinstonm,hash,7e63f43d61fa5ec8fbbafbe3dfc6d417,['malware'],1.3528988939697644e+18,"#APT new #backdoor sample.Similar to previously identified backdoor #ThreatActor activities in #UAE #MiddleEast 
7e63f43d61fa5ec8fbbafbe3dfc6d417 System.Web.TransportClient.dll
#ThreatIntelligence #malware @JAMESWT_MHT @Arkbird_SOLG @James_inthe_box @malwrhunterteam @VK_Intel https://t.co/hI5L1Gwc1p",Not Found,,,,,,,,,,
2021-01-23 09:10:02+00:00,HeliosCert,hash,fd7826eb30842fa2dec815c94e93d32cf48a2afe6727cc722b717543ba5ba391,['malware'],1.3529064269649633e+18,"Sample submitted
2021-01-23 09:10:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:101.255.44.14 
fd7826eb30842fa2dec815c94e93d32cf48a2afe6727cc722b717543ba5ba391

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 09:30:02+00:00,HeliosCert,hash,c690cdb4530ba581810ac548d857f439576ef2e8183c4090399fda5dfbd6ccff,['malware'],1.3529114592531784e+18,"Sample submitted
2021-01-23 09:30:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:103.104.213.214 
c690cdb4530ba581810ac548d857f439576ef2e8183c4090399fda5dfbd6ccff

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 09:40:02+00:00,HeliosCert,hash,1a10f6874e6661232896f4d624a7501119c4d4c5a8dd9ee1fd61c05e037d9e6c,['malware'],1.3529139776977756e+18,"Sample submitted
2021-01-23 09:40:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:157.32.139.205 
1a10f6874e6661232896f4d624a7501119c4d4c5a8dd9ee1fd61c05e037d9e6c

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 09:40:03+00:00,HeliosCert,hash,4d4d4f99e99cda233bfffb342fa9d086d9a9fc2da600d2b79b9a6fe0ed307c6a,['malware'],1.352913981925634e+18,"Sample submitted
2021-01-23 09:40:03
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:82.127.47.114 
4d4d4f99e99cda233bfffb342fa9d086d9a9fc2da600d2b79b9a6fe0ed307c6a

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 09:55:02+00:00,HeliosCert,hash,b9c1044f1af059d3c754a9eaa5a0e7e7fa58b7c53afcad1bffbdf04b3c3a0395,['malware'],1.352917752621785e+18,"Sample submitted
2021-01-23 09:55:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:201.71.229.130 
b9c1044f1af059d3c754a9eaa5a0e7e7fa58b7c53afcad1bffbdf04b3c3a0395

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 10:50:02+00:00,HeliosCert,hash,ce0abd6f54a3f512c6dfcb6223886e703b2f50e2b5072fdb40eab16b0d16ec53,['malware'],1.3529315929315942e+18,"Sample submitted
2021-01-23 10:50:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:69.162.98.93 
ce0abd6f54a3f512c6dfcb6223886e703b2f50e2b5072fdb40eab16b0d16ec53

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 11:39:07+00:00,ReBensk,hash,18c25a24d39528aff69c2faf50763898b618cc8b7fd11341a0d69d71dd026761,['malware'],1.3529439435713126e+18,"#Android #Banking #Trojan #Malware
@malwrhunterteam @Spam404 @bl4ckh0l3z @JAMESWT_MHT
#Joker Trojan on Google Play:
https://t.co/DIxT753x8o
5,000+ Installs
""18c25a24d39528aff69c2faf50763898b618cc8b7fd11341a0d69d71dd026761""
C2: jordi.oss-us-east-1.aliyuncs[.com",Not Found,,,,,,,,,,
2021-01-23 11:40:02+00:00,HeliosCert,hash,1103c670621fa89fea68e0c43fac4cefcb4b46ee3037e7cb152a7f4f384b1262,['malware'],1.3529441757093683e+18,"Sample submitted
2021-01-23 11:40:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:190.207.254.108 
1103c670621fa89fea68e0c43fac4cefcb4b46ee3037e7cb152a7f4f384b1262

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 12:11:06+00:00,ecarlesi,hash,c7e1249ffc03eb9ded908c236bd1996d,['phishing'],1.3529519928810906e+18,Threat on hxxps://mypayees-validation-issue[.]live/hsbc/idv[.]Log[.]php?ud=dashbrd&amp;idv[.]cmd=LOGIN&amp;accessU=c7e1249ffc03eb9ded908c236bd1996d&amp;ID=AD31F4B8UB1VZ1VP0TP49ZCNC4CRBQS7O9M3ZERB5QLJG2CXR7MEG93W7 #phishing  #namecheap,Not Found,,,,,,,,,,
2021-01-23 12:50:02+00:00,HeliosCert,hash,04c195a9b9347fd01b7599a7fed2b1476e06e1dc499ab93085bbbec7d4984304,['malware'],1.3529617913289728e+18,"Sample submitted
2021-01-23 12:50:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:78.38.30.231 
04c195a9b9347fd01b7599a7fed2b1476e06e1dc499ab93085bbbec7d4984304

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 12:55:02+00:00,HeliosCert,hash,9b0aa2904697b8850f6d18797ea9f41927e874ee6aea95d087892beaff39767d,['malware'],1.3529630489365258e+18,"Sample submitted
2021-01-23 12:55:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:103.83.9.34 
9b0aa2904697b8850f6d18797ea9f41927e874ee6aea95d087892beaff39767d

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 13:35:02+00:00,HeliosCert,hash,20280e7b7458b1855a75990cbc008439cb99c58f6b4d478e50f63f58c7921b72,['malware'],1.3529731146998948e+18,"Sample submitted
2021-01-23 13:35:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:213.59.194.242 
20280e7b7458b1855a75990cbc008439cb99c58f6b4d478e50f63f58c7921b72

#malware #cyber #security",Malicious,2022-07-20 05:14:25,,WannaCry,dll,openctibr,,Twitter,"542 days, 15:39:23",46885163.0,
2021-01-23 14:00:02+00:00,HeliosCert,hash,0b3eb299d58c6721ef0bacd82f614baf58fb1cdb338489163d769eeb24f5c201,['malware'],1.3529794085634007e+18,"Sample submitted
2021-01-23 14:00:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:124.123.40.178 
0b3eb299d58c6721ef0bacd82f614baf58fb1cdb338489163d769eeb24f5c201

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 14:05:03+00:00,HeliosCert,hash,8384b565710d58646691e56585972f18dcda1dd9c371f31a2c567cc75fb00408,['malware'],1.3529806707763036e+18,"Sample submitted
2021-01-23 14:05:03
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:46.225.154.156 
8384b565710d58646691e56585972f18dcda1dd9c371f31a2c567cc75fb00408

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 14:40:02+00:00,HeliosCert,hash,ef77a235987ad5b4bd6dc5cabdd7c4c24c1552d5f31cb5898f8f7fbf9977a494,['malware'],1.3529894729887867e+18,"Sample submitted
2021-01-23 14:40:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:187.68.209.85 
ef77a235987ad5b4bd6dc5cabdd7c4c24c1552d5f31cb5898f8f7fbf9977a494

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 14:50:02+00:00,HeliosCert,hash,7357f6c99b95fece2f9e91dae243a10ae79f775d7ede9f4bfc545894a05f010e,['malware'],1.35299198817869e+18,"Sample submitted
2021-01-23 14:50:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:110.77.152.194 
7357f6c99b95fece2f9e91dae243a10ae79f775d7ede9f4bfc545894a05f010e

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 15:30:02+00:00,HeliosCert,hash,5081808935e628f14619a0468de4ea6b2db5d89666df4dd64df87dc519f5ea7f,['malware'],1.3530020550829056e+18,"Sample submitted
2021-01-23 15:30:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:103.125.70.18 
5081808935e628f14619a0468de4ea6b2db5d89666df4dd64df87dc519f5ea7f

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 15:35:02+00:00,HeliosCert,hash,33863161f269a2542bbfcff8747bb9de1f35591addf6a5846d0829b8fe5dc31c,['malware'],1.3530033160123474e+18,"Sample submitted
2021-01-23 15:35:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:77.238.103.122 
33863161f269a2542bbfcff8747bb9de1f35591addf6a5846d0829b8fe5dc31c

#malware #cyber #security",Not Found,,,,,,,,,,
2021-01-23 16:00:02+00:00,HeliosCert,hash,255c5abb46ff20be1722672e998182953ef10dce08d4c7b24f8f07be080c7bbf,['malware'],1.353009605807366e+18,"Sample submitted
2021-01-23 16:00:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:117.220.64.239 
255c5abb46ff20be1722672e998182953ef10dce08d4c7b24f8f07be080c7bbf

#malware #cyber #security",Not Found,,,,,,,,,,
